,domain,num_iframes,has_social_media,num_images,has_og_tag,has_twitter_tag,has_description,has_keywords,keywords_in_tag,description_in_tag,contains digit,contains hyphen,length,novelty tld,contains news,newsy domain,has domain ip,domain asn,domain geoloc,domain validated,has expired,self signed,cert lifetime,san length,issuer country,issuer org,san contains wildcard,has cert,creation elapsed time,time to expiration,time from updated,whois lifetime,domain proxy,registrar,registrant country,registrant org,nameserver sld,nameserver asn,nameserver geoloc,target
300,tmz.com,9,True,98,True,True,True,False,,"['Breaking the biggest stories in celebrity and entertainment news. Get exclusive access to the latest stories, photos, and video as only TMZ can.']",False,False,7,False,False,False,True,16509,US,True,False,False,394.0,2.0,US,Amazon,False,True,8420.0,4365.0,-1294.0,12785.0,False,"GoDaddy Corporate Domains, LLC",US,Fox Media LLC,awsdns-45.org,16509,US,disinformation
301,awakenation.tv,3,False,55,False,True,,False,,,False,False,14,False,False,True,True,209242,US,False,False,False,364.0,1.0,US,"Cloudflare, Inc.",False,True,,,,,False,,,,,,,disinformation
302,denvergazette.com,6,True,247,True,True,True,True,"['news, colorado springs news, colorado springs weather, colorado springs business, colorado springs sports, colorado springs obituaries, colorado springs blogs, colorado springs video, colorado springs pictures, colorado springs photos, colorado springs ci']","[""The Gazette is Denver's newest source for breaking news, sports, weather, obituaries, politics, business, art, entertainment, blogs, video, photos.""]",False,False,17,False,False,True,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,5108.0,1831.0,-1466.0,6939.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,US,disinformation
303,wmagazine.com,1,True,6,True,True,True,False,,"['W Magazine is a leading destination where the worlds of fashion, film, art, and entertainment converge. Unbound by convention, W creates stories through breathtaking imagery that stimulates the senses, challenges expectations, and transforms the world around us.']",False,False,13,False,False,True,True,16509,US,True,False,False,270.0,1.0,US,Amazon,True,True,8616.0,4167.0,-1362.0,12783.0,True,"Amazon Registrar, Inc.",GB,Identity Protection Service,awsdns-27.org,16509,US,disinformation
304,zemavek.sk,1,False,1,,,,,,,False,False,10,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,2199.0,1818.0,-1469.0,4017.0,N/A,"Webglobe, a.s.",,,cloudflare.com,13335,None,disinformation
305,xolxol.ph,1,True,23,False,False,True,False,,['The Latest Local and International News'],False,False,9,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,,,,,False,,,,,,,disinformation
306,vz.ru,11,True,75,True,False,True,True,"['новости, политика, в мире, взру, последние, кризис, путин']","['Электронное периодическое издание Взгляд.ру. Специализируется на оперативных новостях, публикации актуальной информации и аналитических материалов о российской и международной политике, бизнесе и финансах, а также событиях культуры и спорта. Взгляд отличается от традиционной печатной прессы только способом доставки.']",False,False,5,False,False,False,True,50340,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,6852.0,1913.0,,8765.0,False,RU-CENTER-RU,,"Business newspaper ""VZGLYAD"" LLC",goodoo.ru,49505,RU,disinformation
307,marriedbiography.com,11,True,32,True,True,True,False,,"[""Find out today's Anniversary and details Biography like net worth, age, height, weight, ethnicity, salary, relationship - Married Biography""]",False,False,20,False,False,False,True,13335,None,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,884.0,1672.0,-1291.0,2556.0,False,"NameCheap, Inc.",,,cloudflare.com,13335,US,disinformation
308,cartacapital.com.br,0,False,0,True,True,True,True,"['cartacapital, carta capital, manuela carta, mino carta, lula, política, economia, sociedade, brasil, progressista, jornalismo crítico, bolsonaro, transparente, Ana Luiza Basilio, moro, veja, istoé, editora confiança, assine carta, assine carta capital, esquerda, Luiz Inácio Lula da Silva, delfim neto, afonsinho, belluzzo, revista época, bndes, correios, funai, cidadania, lava jato']","['Carta Capital - Jornalismo crítico e transparente. Notícias sobre política, economia e sociedade com viés progressista']",False,False,19,True,False,False,True,13335,None,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,7872.0,1624.0,-1260.0,9496.0,N/A,,,,,,,disinformation
309,bients.com,1,False,64,True,True,True,False,,['Bients'],False,False,10,False,False,False,True,13335,US,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,1047.0,1875.0,-1429.0,2922.0,False,"NameCheap, Inc.",,,cloudflare.com,13335,US,disinformation
310,tvzvezda.ru,2,False,201,,,,,,,False,False,11,False,False,True,True,51115,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,5144.0,1795.0,,6939.0,False,RU-CENTER-RU,,"Open Joint Stock Company ""The Russian Armed Forces Broadcasting Company ""ZVEZDA"".",zvezdamedia.ru,48552,RU,disinformation
311,musavat.com,5,True,144,False,False,,False,,,False,False,11,False,False,True,True,24940,DE,True,False,False,380.0,1.0,GB,Sectigo Limited,True,True,6427.0,2704.0,-1290.0,9131.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,US,disinformation
312,metropoles.com,8,True,64,True,False,True,False,,"['Tudo sobre política, saúde, justiça, comportamento, entretenimento. Confira os fatos mais relevantes do país e do mundo em tempo real e de graça']",False,False,14,False,False,True,True,52580,ES,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,5700.0,2336.0,-1441.0,8036.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",aziondns.net,52580,BR,disinformation
313,yourtango.com,4,True,123,False,False,True,True,"['dating, relationships, couples, love, zodiac, horoscope, married, living together, breaking up, flirting, women, single']","['Powerful, personal stories, expert advice, compelling opinions & insights on love, relationships, emotional wellness, and self-empowerment.']",False,False,13,False,False,True,True,54113,US,False,False,False,362.0,1.0,GB,Sectigo Limited,True,True,4165.0,2045.0,-1570.0,6210.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",googledomains.com,15169,US,disinformation
314,hollywoodreporter.com,15,True,84,True,True,True,False,,"['Movie news, TV news, awards news, lifestyle news, business news and more from The Hollywood Reporter.']",False,False,21,False,False,True,True,2635,US,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,8626.0,1966.0,-1106.0,10592.0,False,"Network Solutions, LLC",US,PMC,awsdns-63.org,16509,US,disinformation
315,dailytelegraph.com.au,30,True,103,True,True,True,False,,['News and Breaking News Headlines Online including Latest News from Australia and the World. Read more News Headlines and Breaking News Stories at DailyTelegraph'],False,False,21,True,False,True,True,16625,ES,False,False,False,365.0,42.0,US,DigiCert Inc,True,True,,,-1467.0,,N/A,Corporation Service Company (Aust) Pty Ltd,,,akam.net,21342,NL,disinformation
316,mercurynews.com,1,True,35,True,True,True,False,,"['The Mercury News is the leading source of breaking news, local news, sports, business, entertainment, lifestyle and opinion for Silicon Valley, San Francisco Bay Area and beyond']",False,False,15,False,True,False,True,2635,US,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,8234.0,1626.0,-1257.0,9860.0,False,"CSC CORPORATE DOMAINS, INC.",US,"MediaNews Group, Inc",dnsmadeeasy.com,16552,US,disinformation
317,ndmais.com.br,18,True,85,True,True,True,False,,"['Jornal Notícias do Dia, NDTV Record SC e Record News SC. As últimas notícias de Santa Catarina (SC), do Brasil e do mundo estão no ND+']",False,False,13,True,False,False,True,28209,BR,True,False,False,366.0,1.0,GB,Sectigo Limited,False,True,40.0,1786.0,-1421.0,1826.0,N/A,,,,,,,disinformation
318,myvideo.ge,1,False,10,True,False,True,True,"['ონლაინ ვიდეო, სტრიმინგი, არქივი, სატელევიზიო, DVR, უკან გადახვევა, ტელევიზია, საკაბელო ტელევიზია, ქართული ფილმები, ფილმების ყურება, ტელევიზორის ყურება ონლაინ, სატელევიზიო შოუები']",['პირველი ვიდეოპორტალი საქართველოში. ტელეარხების ლაივ სტრიმინგი უკან გადახვევის საშუალებით. ფილმები ონლაინ. ინტერნეტრადიო. ლაივ სტრიმინგი.'],False,False,10,False,False,False,True,13335,None,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,,,,,False,,,,,,,disinformation
319,berestje-news.org,0,False,8,True,True,True,False,,"['Interesting articles about betting on sport in bookmakers. 🏈 Tips on betting on soccer, basketball, hockey. Betting strategies and how to apply them.']",False,True,17,False,True,False,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,-1185.0,1916.0,-1515.0,731.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,US,disinformation
320,bva.org,1,False,16,False,False,,False,,,False,False,7,False,False,False,True,30148,US,True,False,False,365.0,1.0,US,"GoDaddy.com, Inc.",False,True,8038.0,1825.0,-1349.0,9863.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",domaincontrol.com,44273,US,disinformation
321,topwar.ru,0,False,38,,,,,,,False,False,9,False,False,True,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,3242.0,1872.0,,5114.0,False,REGRU-RU,,VO-media Ltd.,cloudflare.com,13335,US,disinformation
322,infowars.com,0,,,True,True,True,False,,"[""The #1 Independent news service in the world, battling globalism and promoting a pro-human future worldwide. Infowars is Tomorrow's News Today.""]",False,False,12,False,False,True,True,13335,None,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,7304.0,5209.0,-1556.0,12513.0,True,"Cloudflare, Inc.",US,DATA REDACTED,cloudflare.com,13335,US,disinformation
323,vindoga.wixsite.com,1,True,5,True,True,,False,,,False,False,19,True,False,False,True,396982,US,False,False,False,358.0,4.0,US,DigiCert Inc,True,True,,,,,N/A,,,,,,,disinformation
324,stylourbano.com.br,0,True,138,,,,,,,False,False,18,True,False,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,1667.0,1986.0,-1589.0,3653.0,N/A,,,,,,,disinformation
325,novarepublika.online,5,True,27,True,True,,False,,,False,False,20,True,False,False,True,204548,DE,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,-1107.0,1838.0,-1589.0,731.0,N/A,"Name.com, Inc.",,,name.com,62597,US,disinformation
326,affordablewebhosting.com,0,False,1,False,False,,False,,,False,False,24,False,False,False,True,14116,US,N/A,N/A,N/A,,,,,N/A,False,7997.0,3692.0,-1030.0,11689.0,False,"Name.com, Inc.",US,"Affordable Webhosting, Inc., Advertising",meganameservers.com,14116,US,disinformation
327,tse.jus.br,2,True,72,True,True,False,False,,,False,False,10,True,False,False,True,3356,BR,False,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,4023.0,,-1352.0,,N/A,,,,,,,disinformation
328,antimaydan.info,4,False,69,False,False,True,True,"['Новости антимайдана события на Украине, ситуация в Крыму Севастополе Харькове Луганске Запорожье Одессе Донецке Донецкая республика 2023 ЛНР ДНР Новости Донбасса. Война на Украине 2023\r\nРусская весна']","['Самые последние события на Украине. Новости антимайдана. Ситуация в Крыму и Новороссии.  Донецкая народная республика, Луганская народная республика. Война на Украине. Новости Донбасса. Русская весна']",False,False,15,True,False,False,True,56694,EE,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,1836.0,1816.0,-1117.0,3652.0,False,"Regional Network Information Center, JSC dba RU-CENTER",RU,Andrey B Monahov,smartape.ru,56694,RU,disinformation
329,variety.com,5,True,104,True,True,True,False,,"['Entertainment news, film reviews, awards, film festivals, box office, entertainment industry conferences']",False,False,11,False,False,False,True,2635,US,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,8205.0,1655.0,-1261.0,9860.0,True,"ENOM, INC.",US,REDACTED FOR PRIVACY,awsdns-16.org,16509,US,disinformation
330,uol.com.br,11,True,56,,,,,,,False,False,10,True,False,False,True,7162,BR,True,False,False,379.0,1.0,US,"DigiCert, Inc.",False,True,8351.0,2241.0,-1561.0,10592.0,N/A,,,,,,,disinformation
331,femalefirst.co.uk,4,True,70,False,False,True,True,"['Female First, FemaleFirst, Lifestyle Magazine, Celebrity Magazine, Gossip']","['Keep up-to-date with the very latest celebrity news and gossip as well as the best in lifestyle, entertainment and fashion news from Female First.']",False,False,17,True,False,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,5959.0,2077.0,-1146.0,8036.0,N/A,"CSC Corporate Domains, Inc [Tag = CSC-CORP-DOMAINS]",,,a.,,,disinformation
332,superstation95.com,0,False,6,True,True,,False,,,True,False,18,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,1419.0,1869.0,-1462.0,3288.0,False,Porkbun LLC,VN,Nexttop,cloudflare.com,13335,US,disinformation
333,realnewsrightnow.com,3,True,27,True,True,True,False,,['Real News Right Now - The truth behind the story everyone is talking about.'],False,False,20,False,True,True,True,13335,US,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,1484.0,1803.0,-1582.0,3287.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,US,disinformation
334,en-volve.com,9,False,38,True,True,True,False,,"[[""America\\'s Conservative News Community"", ""America's Conservative News Community""]]",False,True,12,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,1059.0,1863.0,-1497.0,2922.0,False,IONOS SE,US,1&1 Internet Inc,cloudflare.com,13335,US,disinformation
335,truthfeednews.com,0,False,12,True,False,True,True,"['slot demo, demo slot, slot demo pragmatic play, slot demo mirip asli, slot demo terlengkap, slot demo, slot demo pg, slot demo gacor, slot demo rupiah, slot demo maxwin, slot demo gratis, slot demo anti lag, slot demo zeus, slot demo pragmatic, slot demo mahjong, slot online demo uang rupiah, slot online demo no lag, slot online demo pg, slot online demo gratis, slot online demo aztec gems deluxe, slot online demo indonesia']",['slot demo merupakan situs judi slot online terpercaya 2023 yang memberikan akses link alternatif daftar akun demo gratis mirip asli untuk memudahkan player meraup maxwin terbesar'],False,False,17,False,True,True,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,1093.0,1829.0,-1571.0,2922.0,True,"Wild West Domains, LLC",US,"Domains By Proxy, LLC",cloudflare.com,13335,US,disinformation
336,expose-news.com,1,True,36,True,True,True,False,,['Reporting the Facts that the Mainstream refuse to...'],False,True,15,False,True,False,True,2635,US,True,False,False,90.0,30.0,US,Let's Encrypt,False,True,-1161.0,1892.0,-1507.0,731.0,True,One.com A/S,GB,REDACTED FOR PRIVACY,wordpress.com,2635,US,disinformation
337,eadaily.com,1,True,31,True,True,True,False,,['Все новости. Информационное агентство EADaily — канал достоверной новостной и профессиональной аналитической информации об общественно-политической и экономической жизни евразийского континента'],False,False,11,False,False,True,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,1724.0,1929.0,-1111.0,3653.0,True,"Regional Network Information Center, JSC dba RU-CENTER",RU,Privacy protection service - whoisproxy.ru,cloudflare.com,13335,US,disinformation
338,repubblica.it,2,False,290,True,True,True,False,,"['la Repubblica è il quotidiano online aggiornato 24 ore su 24 su politica, cronaca, economia, sport, esteri, spettacoli, musica, cultura, scienza, tecnologia.']",False,False,13,False,False,False,True,16509,US,True,False,False,327.0,1.0,US,Amazon,False,True,8330.0,1777.0,-1428.0,10107.0,N/A,Gandi SAS,,,n.,,,disinformation
339,plural.jor.br,15,True,50,True,True,True,False,,"['Notícias de Curitiba, Região Metropolitana e Paraná. Política, Cidades, Cultura, Negócios e Gastronomia']",False,False,13,True,False,False,True,13335,US,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,82.0,1744.0,-1241.0,1826.0,N/A,,,,,,,disinformation
340,em.com.br,27,True,138,True,True,True,False,,"['Acompanhe as últimas notícias e fique bem informado sobre tudo o que acontece em Minas Gerais, Brasil e no mundo.']",False,False,9,True,False,False,True,20044,BR,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,8241.0,1986.0,-1405.0,10227.0,N/A,,,,,,,disinformation
341,dailymail.co.uk,2,False,852,True,False,True,True,"[""Sudoku, horoscopes, political analysis, news, Don't Miss, pictures, comment, Daily Mail, Mail on Sunday newspapers, sport, Westminster, opinion""]","['MailOnline - get the latest breaking news, showbiz & celebrity photos, sport news & rumours, viral videos and top stories from MailOnline, Daily Mail and Mail on Sunday newspapers.']",False,False,15,True,False,True,True,16625,ES,False,False,False,367.0,1.0,US,DigiCert Inc,True,True,8252.0,3391.0,19.0,11643.0,N/A,Nom-IQ Limited t/a Com Laude [Tag = NOMIQ],,,a.,,,disinformation
342,luiscardoso.com.br,0,,,True,True,True,False,,['O Blog Mais Acessado do Maranhão…'],False,False,18,True,False,False,True,13335,US,True,False,False,90.0,1.0,US,Google Trust Services LLC,True,True,4180.0,2395.0,-1314.0,6575.0,N/A,,,,,,,disinformation
343,intouchweekly.com,3,True,72,True,True,True,False,,['Your ultimate source for breaking celebrity news — get the latest on your favorite stars and the glamorous lives they lead!'],False,False,17,False,False,True,True,2635,US,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,6078.0,1958.0,-1317.0,8036.0,True,"GoDaddy.com, LLC",US,"Domains By Proxy, LLC",awsdns-35.org,16509,US,disinformation
344,disclose.tv,3,True,30,True,True,True,True,"['disclose.tv,disclosetv,dtv']",['Disclose.tv (@disclosetv) is a verified and independent breaking news aggregator and has been featured in numerous reputable and trusted media outlets.'],False,False,11,False,False,False,True,14061,US,True,False,False,396.0,1.0,US,"Starfield Technologies, Inc.",True,True,,,,,False,,,,,,,disinformation
345,atrombetanews.com.br,0,,,True,True,True,False,,['Notícias'],False,False,20,True,True,False,True,13335,US,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,-167.0,1628.0,-1266.0,1461.0,N/A,,,,,,,disinformation
346,hollywoodgazette.com,0,True,12,,,,,,,False,False,20,False,False,True,True,13335,None,True,False,False,90.0,1.0,US,Google Trust Services LLC,False,True,6508.0,1893.0,-1497.0,8401.0,True,NAMECHEAP INC,IS,Privacy service provided by Withheld for Privacy ehf,cloudflare.com,13335,US,disinformation
347,breakingnews365.net,0,False,36,True,False,True,True,['Breaking News 365'],"['Find the latest news stories, photos of the year 2059. Read breaking headlines covering politics, economics, pop culture, and more.']",True,False,19,False,True,True,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,865.0,1691.0,-1326.0,2556.0,False,GANDI SAS,FR,Mediavibes SARL,cloudflare.com,13335,US,disinformation
348,gospelprime.com.br,4,True,106,True,True,True,False,,"['Notícias, pesquisas e conteúdo sobre a igreja, igreja perseguida, vida cristã, opinião sob cosmovisão cristã e estudos bíblicos.']",False,False,18,True,False,False,True,13335,None,False,False,False,365.0,2.0,US,"Cloudflare, Inc.",True,True,3731.0,4304.0,-862.0,8035.0,N/A,,,,,,,disinformation
349,mk.ru,4,False,157,,,,,,,False,False,5,False,False,False,True,209030,RU,True,False,False,397.0,1.0,BE,GlobalSign nv-sa,True,True,7886.0,1639.0,,9525.0,False,RU-CENTER-RU,,,nic.ru,48287,RU,disinformation
350,lantidiplomatico.it,1,True,210,False,False,True,False,,"[""L'Antidiplomatico  - La politica internazionale che il mainstream non vi racconta""]",False,False,19,False,False,False,True,13335,None,True,False,False,90.0,1.0,US,Let's Encrypt,True,True,2648.0,1735.0,-1386.0,4383.0,N/A,Aruba s.p.a.,,,s.,,,disinformation
351,thepeoplesvoice.tv,0,,,True,True,True,False,,['Where Mainstream Fears to Tread'],False,False,18,False,False,False,True,16509,US,True,False,False,90.0,1.0,US,Let's Encrypt,False,True,,,,,False,,,,,,,disinformation
352,eshraag.com,7,True,75,True,False,True,False,,['عالمك التقني في الإنترنت'],False,False,11,False,False,False,True,22612,US,True,False,False,90.0,1.0,US,"cPanel, Inc.",False,True,124.0,1702.0,-1307.0,1826.0,True,NAMECHEAP INC,IS,Privacy service provided by Withheld for Privacy ehf,eshraag.com,22612,US,disinformation
353,mygov.in,0,,,True,True,True,True,"['MyGov, India, Government, Citizen Platform, Technology, Growth, Development, Citizen Engagement, Governance']",['MyGov is an innovative platform to build a partnership between Citizens and Government with the help of technology for growth and development of India.'],False,False,8,False,False,False,True,4758,IN,True,False,False,90.0,2.0,US,Let's Encrypt,True,True,3239.0,1875.0,-1554.0,5114.0,N/A,National Informatics Centre,IN,,ns1.nic.in,4758,IN,disinformation
354,weeklyworldnews.com,10,True,51,True,True,True,False,,['The World’s Only Reliable News'],False,False,19,False,True,True,True,2635,US,True,False,False,90.0,30.0,US,Let's Encrypt,False,True,8361.0,3328.0,-1409.0,11689.0,False,"Network Solutions, LLC",US,SpyCat LLC,openhostingservice.com,16552,US,disinformation
